// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4BCF6
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Roll	Pitch	Yaw
52850		-5.170132	1.830755	8.199924	-0.005805	0.001968	-0.003225	-0.558838	-0.501709	-0.446289	12.845101	31.407927	4.985069
52851		-5.137052	1.877835	8.186432	-0.006355	0.001573	-0.005279	-0.552490	-0.507080	-0.448730	12.843263	31.406957	4.984158
52852		-5.150551	1.823743	8.187231	-0.009234	0.003617	-0.012884	-0.561279	-0.508057	-0.446777	12.838092	31.407370	4.979078
52853		-5.117058	1.825603	8.192965	-0.004623	0.002247	-0.007108	-0.554932	-0.512207	-0.446045	12.836678	31.407005	4.976703
52854		-5.137086	1.784877	8.224882	-0.008698	0.004889	-0.012161	-0.559082	-0.503418	-0.450195	12.832159	31.408035	4.972286
52855		-5.152319	1.842942	8.177409	-0.004648	0.004001	-0.009770	-0.564941	-0.508301	-0.451416	12.829957	31.408983	4.968485
52856		-5.132101	1.792023	8.183762	-0.004124	0.006151	-0.010378	-0.563232	-0.508545	-0.456787	12.828764	31.410492	4.965423
52857		-5.124988	1.767727	8.252392	-0.004796	0.008898	-0.008435	-0.555176	-0.501709	-0.444824	12.827313	31.414004	4.963554
52858		-5.141184	1.871006	8.185402	-0.003052	0.008696	-0.008932	-0.554688	-0.508301	-0.458252	12.827426	31.416750	4.961818
52859		-5.169141	1.831494	8.157715	-0.004138	0.007028	-0.011709	-0.556885	-0.508789	-0.463623	12.825087	31.419630	4.957527
52860		-5.176129	1.821481	8.198205	-0.005993	0.009495	-0.005883	-0.561035	-0.507080	-0.446289	12.824617	31.422435	4.957906
