// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4C223
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Roll	Pitch	Yaw
51805		-2.860456	9.362012	0.287655	0.000043	0.006867	0.004293	0.205078	-0.110107	-0.071045	88.768463	16.167208	-5.844696
51806		-2.914071	9.347049	0.229100	0.000435	-0.002080	0.003162	0.196289	-0.101563	-0.080566	88.770087	16.165612	-5.846510
51807		-2.871764	9.369264	0.256235	-0.005987	-0.000925	0.001872	0.198975	-0.104980	-0.076416	88.766208	16.166823	-5.848142
51808		-2.871661	9.369283	0.256695	-0.003405	-0.000450	0.000287	0.204346	-0.109619	-0.072266	88.765893	16.166894	-5.849021
51809		-2.883950	9.386449	0.284441	-0.005520	-0.000661	-0.000218	0.207275	-0.110596	-0.079834	88.762331	16.169320	-5.850519
51810		-2.879708	9.339337	0.272808	-0.004696	-0.000688	0.001080	0.195068	-0.101807	-0.081299	88.761239	16.168934	-5.851529
51811		-2.849517	9.368559	0.268423	-0.004308	0.001366	-0.000785	0.193604	-0.107178	-0.084961	88.758711	16.171724	-5.851824
51812		-2.879810	9.339285	0.273518	-0.003017	0.001604	-0.001577	0.206055	-0.107178	-0.083252	88.758952	16.172888	-5.851502
51813		-2.871785	9.369191	0.258682	-0.005677	0.002917	0.000234	0.207520	-0.109619	-0.081543	88.755910	16.175126	-5.850856
51814		-2.847458	9.344965	0.263311	-0.001758	-0.000503	0.002883	0.196777	-0.107910	-0.083252	88.756539	16.173709	-5.851733
51815		-2.867698	9.332234	0.306055	-0.003406	-0.000450	0.000287	0.197266	-0.100586	-0.076172	88.754251	16.175885	-5.853089
51816		-2.857603	9.338583	0.284994	0.000624	-0.003314	-0.002543	0.196533	-0.110352	-0.075439	88.755758	16.177541	-5.855713
51817		-2.851724	9.392039	0.275909	0.000000	0.000000	0.000000	0.208008	-0.104004	-0.076172	88.755496	16.179897	-5.856803
51818		-2.882008	9.362776	0.280696	0.000545	-0.001525	-0.002317	0.204590	-0.099121	-0.076416	88.757256	16.181447	-5.858357
51819		-2.860038	9.362033	0.291098	0.000078	-0.001789	-0.000226	0.198730	-0.112793	-0.081299	88.756747	16.183921	-5.860516
51820		-2.872023	9.369092	0.259595	-0.000589	-0.005341	-0.001977	0.194580	-0.106689	-0.075195	88.757223	16.185228	-5.864342
51821		-2.860375	9.361923	0.291340	-0.000357	0.000291	-0.003388	0.197510	-0.109619	-0.079346	88.756806	16.189545	-5.865301
51822		-2.892593	9.346058	0.243385	-0.002471	0.000079	-0.003894	0.203369	-0.115967	-0.066406	88.757097	16.192018	-5.865918
51823		-2.860838	9.361775	0.291544	0.000824	-0.000026	0.001298	0.203125	-0.107910	-0.072998	88.757331	16.193661	-5.867001
51824		-2.882771	9.362525	0.281207	-0.002738	0.003102	0.002038	0.202148	-0.109863	-0.078613	88.757994	16.192773	-5.865739
