// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4C3A0
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Roll	Pitch	Yaw
20234		9.634243	0.109492	0.029262	-0.142352	-0.537517	-0.075135	-0.434570	-0.203857	0.617432	104.868601	-87.482717	41.928984
20235		9.605822	0.029680	0.029244	-0.171269	-0.517550	-0.049154	-0.429199	-0.212158	0.615234	110.891459	-87.362753	35.807635
20236		9.568234	0.072178	-0.044382	-0.218174	-0.491263	-0.022596	-0.418457	-0.208984	0.615723	116.075603	-87.240255	30.497184
20237		9.549011	0.178561	0.007163	-0.249288	-0.471700	-0.004482	-0.432373	-0.215576	0.622803	120.753994	-87.107075	25.675922
20238		9.462027	0.194886	0.050147	-0.268400	-0.470661	0.015668	-0.419189	-0.209717	0.616455	125.020580	-86.970157	21.253830
20239		9.458965	0.151728	-0.030111	-0.281318	-0.472984	0.032926	-0.409424	-0.213379	0.621094	129.078087	-86.819482	17.034769
20240		9.365844	0.082554	-0.058310	-0.289761	-0.469157	0.059178	-0.410645	-0.210938	0.629395	132.841818	-86.671187	13.103531
20241		9.327582	0.064411	-0.036015	-0.306267	-0.473236	0.080612	-0.404541	-0.215332	0.624023	136.464579	-86.510951	9.304393
20242		9.261886	0.025811	-0.024048	-0.325595	-0.481464	0.112173	-0.407227	-0.223877	0.628662	139.980411	-86.350221	5.600252
20243		9.196190	0.000982	0.017776	-0.345082	-0.483275	0.153935	-0.395508	-0.211670	0.623779	143.482724	-86.184879	1.898193
20244		9.153293	0.035600	0.003551	-0.363695	-0.486238	0.203446	-0.397461	-0.206543	0.633545	147.000547	-86.024982	-1.831831
20245		9.122605	-0.027055	0.121850	-0.374031	-0.488045	0.249184	-0.396973	-0.222168	0.636475	150.554725	-85.857278	-5.603949
20246		9.161911	-0.058219	0.159541	-0.383466	-0.488761	0.285873	-0.396240	-0.224609	0.640869	154.063973	-85.688238	-9.336591
20247		9.199504	-0.040182	0.108223	-0.408777	-0.479831	0.321201	-0.388428	-0.221436	0.637939	157.477866	-85.510505	-12.989640
20248		9.229492	-0.021161	0.134637	-0.433161	-0.464500	0.354491	-0.387939	-0.226807	0.640137	160.786085	-85.336860	-16.552350
